2022-06-19 23:52:15+00:00,1538671028976558080,"b""RT @VinuSquad: $VINU is the only way to win at this market low \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n\nDon't forget to take your place to win \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\n\n#bitcoin #BTC #Etherum #ETH #\xe2\x80\xa6""",justfha_id
2022-06-19 23:52:03+00:00,1538670980104540160,b'RT @Emily_Murphy95: GM everyone! What are you buying this weekend?\xf0\x9f\x8c\x8e\xf0\x9f\x92\x96\n\n#NFTCommunity #NFTSPACESHIP  #nftcollectors #ETH #EthereumNFTs #Crypt\xe2\x80\xa6',freetag_unli
2022-06-19 23:51:03+00:00,1538670729398341634,b'RT @CaptainMrMars: What is next #altcoin that will explode this year ?',tonsoflucky
2022-06-19 23:50:46+00:00,1538670658875707392,b'RT @CaptainMrMars: What is next #altcoin that will explode this year ?',0xwinsa
2022-06-19 23:50:11+00:00,1538670509050761218,b'@ChinaPumpWXC Pump it!\xf0\x9f\x9a\x80 $TKING @Tiger_King_Coin it\xe2\x80\x99s the next biggest #memecoin #altcoin in #crypto! #Metaverse in\xe2\x80\xa6 https://t.co/WkojS4zJ5F',JerryJuice8
2022-06-19 23:50:04+00:00,1538670480965746689,b'CRYPTO NEWS:  Checkout\xe2\x80\x8b.com launches 24/7 stablecoin settlement in partnership with Fireblocks\xe2\x80\xa6 https://t.co/ctbaSNlgaL',cryptocoinboom
2022-06-19 23:50:01+00:00,1538670469658071041,"b'RT @GreatMoonshot: The Great Moonshot Observatory\xf0\x9f\x9a\x80\xf0\x9f\x8c\x99\xf0\x9f\x94\xad\n(source: $LCX Terminal)\n\n$RISE \xf0\x9f\x92\x8e @EverRise \nSocial Volume\xf0\x9f\x91\x87 12 June - 19 June\n\n69,193 P\xe2\x80\xa6'",Hungnt223
2022-06-19 23:49:56+00:00,1538670446941331457,b'RT @CaptainMrMars: What is next #altcoin that will explode this year ?',_exoshbbh
2022-06-19 23:49:02+00:00,1538670222185336833,b'RT @gate_io: Choices:\n\nA. Bitcoin\nB. Ethereum\nC. Others (write in the comments)\n\n#btc #eth #altcoin #cryptomarket https://t.co/Rm0OTj9eSv',liliyconz
2022-06-19 23:47:37+00:00,1538669864117800960,b'RT @Hossein_SAMURAI: #RBXSamurai \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nHow can I boost my project?\nThe one the only #RBXS\n\n\xf0\x9f\x8c\x8ehttps://t.co/Pt7R9woPHk\xf0\x9f\x8c\x8e\n\n#RBXS \n #RBXSamurai\n #\xe2\x80\xa6',Fatemeh_RBXS
2022-06-19 23:46:45+00:00,1538669647792246785,b'RT @Crypto0006: Just one more day until the DAO and Dapp are complete. This was predicted 2 years ago to kick off the next cycle in the cry\xe2\x80\xa6',billacrypto
2022-06-19 23:46:29+00:00,1538669578888396802,b'RT @pinksharkcrypto: @AltGemHunter If you don\xe2\x80\x99t got a #Floki bag packed then you\xe2\x80\x99re gonna miss the parabolic trip to mars when altseason co\xe2\x80\xa6',FlokiX5
2022-06-19 23:46:15+00:00,1538669522693021696,b'$AVAX working its way into the top 10 most mentioned on 4chan over the last 7 days\r\rVia https://t.co/2dnyjDJDfd\xe2\x80\xa6 https://t.co/W4YZMeJcya',topstonks
2022-06-19 23:46:03+00:00,1538669472428564484,b'@dogsofelon 7 DAY STORM; DOE STANDS OUT AGAINST THE REST #memecoin #altcoin #dogecoin #shiba #NFT #NFTProject\xe2\x80\xa6 https://t.co/nGVrKm78tP',alphaDOEmega
2022-06-19 23:45:58+00:00,1538669449137606664,b'#Altcoin will go down to #Bitcoin and Bitcoin to sell later ! Its like day and night so obvious !\nDo not buy anythi\xe2\x80\xa6 https://t.co/P04Di3FBFp',Shawn_Nik
2022-06-20 23:44:36+00:00,1538669104889925632,b'RT @CaptainMrMars: What is next #altcoin that will explode this year ?',0xFelix_7		
2022-06-20 23:43:49+00:00,1538668908160331776,b'RT @Emily_Murphy95: GM everyone! What are you buying this weekend?\xf0\x9f\x8c\x8e\xf0\x9f\x92\x96\n\n#NFTCommunity #NFTSPACESHIP  #nftcollectors #ETH #EthereumNFTs #Crypt\xe2\x80\xa6',Oxbiigw1n_		
2022-06-20 23:43:39+00:00,1538668868385886213,b'RT @CryptoGemsWorld: NEXT #altcoin Pump ______?\xf0\x9f\x9a\x80\xf0\x9f\x94\xa5\xf0\x9f\x93\x88',AltcoinTweeter		
2022-06-20 23:43:24+00:00,1538668802866524160,b'RT @Emily_Murphy95: GM everyone! What are you buying this weekend?\xf0\x9f\x8c\x8e\xf0\x9f\x92\x96\n\n#NFTCommunity #NFTSPACESHIP  #nftcollectors #ETH #EthereumNFTs #Crypt\xe2\x80\xa6',TriaBigWin		
2022-06-20 23:42:49+00:00,1538668655109718017,b'RT @EpicCashTech: Epic Cash - Mike Mumola talks Superior Money and Privacy Cryptocurrency with @MarketJane @newsmax @NewToTheStreet @Nasdaq\xe2\x80\xa6',EpicCash_007		
2022-06-20 23:42:09+00:00,1538668489308635136,"b""\xf0\x9f\xa6\x85 #caw\n\nI got me some more!!\n\nI'm more bullish on $caw than any other #altcoin if #btc plays nice. That's the only\xe2\x80\xa6 https://t.co/b1R3rgJhI6""",TheKryptoJunkie		
2022-06-20 23:41:10+00:00,1538668243526635520,b'RT @vswillia: \xf0\x9f\x91\x80 what\xe2\x80\x99s going on here!? Exciting times ahead \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80Let\xe2\x80\x99s Go #BANDEX #BTFA #NFTCommunity #cryptocurrency #altcoin #TheJungle\xe2\x80\xa6',Roseali39194363		
2022-06-20 23:41:10+00:00,1538668239890284551,b'Top #BNB Chain projects by Social Volume\n(19/06/22) source $LCX\n\nDo you hold any of these #altcoins?\n\n$RBXS\n$QUACK\xe2\x80\xa6 https://t.co/4xuuhaMhHE',GreatMoonshot		
2022-06-20 23:41:02+00:00,1538668207002861568,"b""RT @jessechacon3: To all my $XYO #XYO Family I'm here with you hodling on strong \xf0\x9f\x92\xaa !! I stand with you because we beileve in something that\xe2\x80\xa6""",jebscc		
2022-06-20 23:40:47+00:00,1538668142993756160,b'RT @Emily_Murphy95: GM everyone! What are you buying this weekend?\xf0\x9f\x8c\x8e\xf0\x9f\x92\x96\n\n#NFTCommunity #NFTSPACESHIP  #nftcollectors #ETH #EthereumNFTs #Crypt\xe2\x80\xa6',retropcwhy
2022-06-21 23:40:43+00:00,1538668129210970112,b'RT @AirAirPioneer: @MMCrypto Come to #AirCash to have a safe and stable job even in a bear market\nNEXT #altcoin Pump #AirCoin\xf0\x9f\x9a\x80\xf0\x9f\x94\xa5\xf0\x9f\x93\x88\nHOLD #AirC\xe2\x80\xa6',fangqun8		
2022-06-21 23:40:26+00:00,1538668058633506816,b'RT @Hossein_SAMURAI: #RBXSamurai \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nHow can I boost my project?\nThe one the only #RBXS\n\n\xf0\x9f\x8c\x8ehttps://t.co/Pt7R9woPHk\xf0\x9f\x8c\x8e\n\n#RBXS \n #RBXSamurai\n #\xe2\x80\xa6',Kaneki1_samurai		
2022-06-21 23:39:55+00:00,1538667926517161987,b'RT @easyeight08: I ALWAYS SHARE WHAT I SEE; CLOWNS SHARE WHAT THEY WANT YOU TO SEE!\nI SHARE MY LOSES; CLOWNS SHARE ONLY FAKE PROFIT WITH X1\xe2\x80\xa6',azami_iqbal2007		
2022-06-21 23:39:55+00:00,1538667925896589314,b'RT @CaptainMrMars: What is next #altcoin that will explode this year ?',bininyajongsuk_		
2022-06-21 23:39:37+00:00,1538667851196018689,b'RT @Emily_Murphy95: GM everyone! What are you buying this weekend?\xf0\x9f\x8c\x8e\xf0\x9f\x92\x96\n\n#NFTCommunity #NFTSPACESHIP  #nftcollectors #ETH #EthereumNFTs #Crypt\xe2\x80\xa6',Rutoxxn		
2022-06-21 23:39:14+00:00,1538667756618276865,b'RT @CaptainMrMars: What is next #altcoin that will explode this year ?',cicicityxnzz		
2022-06-22 23:38:52+00:00,1538667662435229697,b'@AltGemHunter If you don\xe2\x80\x99t got a #Floki bag packed then you\xe2\x80\x99re gonna miss the parabolic trip to mars when altseason\xe2\x80\xa6 https://t.co/zAWgzgpgzg',pinksharkcrypto
